Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,479494,-,-,-,39.73,-105.18,-7,1876,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Temperature,Wind Speed
2020,5,1,13,30,680,377,359,26.1,1.8
2020,5,1,14,30,579,285,364,26.400000000000002,1.7000000000000002
2020,5,1,15,30,599,629,212,26.1,1.3
2020,5,1,16,30,428,754,91,24.700000000000003,1
2020,5,1,17,30,192,245,128,21.700000000000003,0.8
2020,5,1,18,30,37,19,36,18.400000000000002,0.8
2020,5,1,19,30,0,0,0,16.8,1.1
2020,5,1,20,30,0,0,0,15.8,2.1
2020,5,1,21,30,0,0,0,14.3,3.7
2020,5,1,22,30,0,0,0,11.9,4.800000000000001
2020,5,1,23,30,0,0,0,9.600000000000001,4.6000000000000005
2020,5,2,0,30,0,0,0,8.4,3.6
2020,5,2,1,30,0,0,0,8.1,2.7
2020,5,2,2,30,0,0,0,7.800000000000001,2
2020,5,2,3,30,0,0,0,7.4,1.6
2020,5,2,4,30,0,0,0,7.300000000000001,1.3
2020,5,2,5,30,53,238,33,8.5,1.5
2020,5,2,6,30,67,154,24,11.100000000000001,2.3000000000000003
2020,5,2,7,30,39,0,39,14.100000000000001,3
2020,5,2,8,30,199,3,197,16.900000000000002,3.3000000000000003
2020,5,2,9,30,178,0,178,19,3.4000000000000004
2020,5,2,10,30,133,0,133,20.8,3.5
2020,5,2,11,30,176,3,173,22,3.4000000000000004
2020,5,2,12,30,256,6,251,22.6,3.1
2020,5,2,13,30,521,162,383,22.400000000000002,2.6
2020,5,2,14,30,452,98,378,21.6,2
2020,5,2,15,30,311,75,265,20.400000000000002,1.5
2020,5,2,16,30,131,26,119,19,1.2000000000000002
2020,5,2,17,30,156,175,110,16.6,1
2020,5,2,18,30,30,4,30,13.600000000000001,0.9
2020,5,2,19,30,0,0,0,11.600000000000001,0.9
2020,5,2,20,30,0,0,0,10.4,0.8
2020,5,2,21,30,0,0,0,9.4,0.6000000000000001
2020,5,2,22,30,0,0,0,8.8,0.5
2020,5,2,23,30,0,0,0,8,0.5
2020,5,3,0,30,0,0,0,7,0.6000000000000001
2020,5,3,1,30,0,0,0,6.2,0.9
2020,5,3,2,30,0,0,0,5.800000000000001,1.2000000000000002
2020,5,3,3,30,0,0,0,5.5,1.6
2020,5,3,4,30,0,0,0,5.800000000000001,2.1
2020,5,3,5,30,60,346,29,8,2.8000000000000003
2020,5,3,6,30,250,699,54,11.9,3.1
2020,5,3,7,30,462,847,67,16.3,2.5
2020,5,3,8,30,660,923,77,19.5,2
2020,5,3,9,30,824,965,84,21.400000000000002,1.7000000000000002
2020,5,3,10,30,939,989,86,22.8,1.7000000000000002
2020,5,3,11,30,996,998,88,23.6,1.8
2020,5,3,12,30,990,989,92,24.1,2.1
2020,5,3,13,30,816,643,265,24,2.4000000000000004
2020,5,3,14,30,370,104,291,23.5,2.9000000000000004
2020,5,3,15,30,484,337,275,22.400000000000002,3.2
2020,5,3,16,30,324,246,213,20.6,3.4000000000000004
2020,5,3,17,30,197,228,136,18.2,3.4000000000000004
2020,5,3,18,30,40,14,39,15.3,3.2
2020,5,3,19,30,0,0,0,13.200000000000001,2.6
2020,5,3,20,30,0,0,0,11.700000000000001,2.1
2020,5,3,21,30,0,0,0,10.5,2
2020,5,3,22,30,0,0,0,9.3,2.1
2020,5,3,23,30,0,0,0,8.3,2.1
2020,5,4,0,30,0,0,0,7.4,2
2020,5,4,1,30,0,0,0,7.1000000000000005,1.6
2020,5,4,2,30,0,0,0,6.7,1
2020,5,4,3,30,0,0,0,5.9,0.7000000000000001
2020,5,4,4,30,0,0,0,5.7,1
2020,5,4,5,30,40,101,31,7.2,1.7000000000000002
2020,5,4,6,30,248,637,68,10,3
2020,5,4,7,30,460,803,84,12.5,4.1000000000000005
2020,5,4,8,30,658,888,94,14.5,4.6000000000000005
2020,5,4,9,30,772,734,207,15.8,4.7
2020,5,4,10,30,698,445,313,16.900000000000002,4.5
2020,5,4,11,30,1002,979,109,17.900000000000002,4.3
2020,5,4,12,30,1000,980,108,18.6,4.2
2020,5,4,13,30,941,975,104,18.900000000000002,4.6000000000000005
2020,5,4,14,30,823,956,96,18.5,5.2
2020,5,4,15,30,657,918,86,17.6,5.7
2020,5,4,16,30,459,849,73,16.1,5.6000000000000005
2020,5,4,17,30,246,704,57,13.8,4.7
2020,5,4,18,30,54,325,29,10.600000000000001,3.3000000000000003
2020,5,4,19,30,0,0,0,7.800000000000001,2.3000000000000003
2020,5,4,20,30,0,0,0,5.7,1.6
2020,5,4,21,30,0,0,0,4.2,1.1
2020,5,4,22,30,0,0,0,3.3000000000000003,0.7000000000000001
2020,5,4,23,30,0,0,0,2.7,0.8
2020,5,5,0,30,0,0,0,2.1,1.2000000000000002
2020,5,5,1,30,0,0,0,1.5,1.6
2020,5,5,2,30,0,0,0,1.1,1.8
2020,5,5,3,30,0,0,0,0.9,1.8
2020,5,5,4,30,0,0,0,1.5,1.8
2020,5,5,5,30,69,368,34,4.6000000000000005,2.3000000000000003
2020,5,5,6,30,268,720,62,9.200000000000001,2
2020,5,5,7,30,487,866,79,12.700000000000001,1.4000000000000001
2020,5,5,8,30,690,943,89,14.9,1.4000000000000001
2020,5,5,9,30,853,981,96,16.6,1.5
2020,5,5,10,30,970,1006,99,18.1,1.6
2020,5,5,11,30,1030,1016,101,19.200000000000003,2
2020,5,5,12,30,1021,1007,103,19.900000000000002,2.6
2020,5,5,13,30,806,640,256,20.1,3.1
2020,5,5,14,30,582,317,340,19.8,3.4000000000000004
2020,5,5,15,30,362,127,283,19.200000000000003,3.4000000000000004
2020,5,5,16,30,364,321,217,18,3.1
2020,5,5,17,30,142,44,130,15.200000000000001,2.1
2020,5,5,18,30,40,6,40,11.600000000000001,1.4000000000000001
2020,5,5,19,30,0,0,0,9.600000000000001,1.5
2020,5,5,20,30,0,0,0,8.6,1.4000000000000001
2020,5,5,21,30,0,0,0,7.5,1.2000000000000002
2020,5,5,22,30,0,0,0,6.1000000000000005,1.1
2020,5,5,23,30,0,0,0,4.7,1.1
2020,5,6,0,30,0,0,0,3.8000000000000003,0.9
2020,5,6,1,30,0,0,0,3.3000000000000003,0.6000000000000001
2020,5,6,2,30,0,0,0,3,0.4
2020,5,6,3,30,0,0,0,2.5,0.5
2020,5,6,4,30,0,0,0,2.6,0.8
2020,5,6,5,30,68,339,35,5,1.8
2020,5,6,6,30,259,681,62,8.8,3.3000000000000003
2020,5,6,7,30,471,830,77,12.4,4.1000000000000005
2020,5,6,8,30,661,882,97,15.600000000000001,3.9000000000000004
2020,5,6,9,30,831,950,96,18.400000000000002,3.3000000000000003
2020,5,6,10,30,945,971,102,20.400000000000002,2.7
2020,5,6,11,30,950,820,199,21.700000000000003,2.2
2020,5,6,12,30,944,860,158,22.200000000000003,1.7000000000000002
2020,5,6,13,30,797,596,283,22,1.4000000000000001
2020,5,6,14,30,657,431,328,21.400000000000002,1.3
2020,5,6,15,30,470,257,309,20.8,1.2000000000000002
2020,5,6,16,30,310,198,219,19.900000000000002,1.3
2020,5,6,17,30,186,255,116,17.6,1.7000000000000002
2020,5,6,18,30,41,13,40,14.100000000000001,2.1
2020,5,6,19,30,0,0,0,11.600000000000001,2.7
2020,5,6,20,30,0,0,0,10.600000000000001,3.1
2020,5,6,21,30,0,0,0,10,3.2
2020,5,6,22,30,0,0,0,9.4,3
2020,5,6,23,30,0,0,0,8.8,2.8000000000000003
2020,5,7,0,30,0,0,0,8.3,2.8000000000000003
2020,5,7,1,30,0,0,0,7.7,2.7
2020,5,7,2,30,0,0,0,6.9,2.3000000000000003
2020,5,7,3,30,0,0,0,6.1000000000000005,2
2020,5,7,4,30,0,0,0,5.9,1.8
2020,5,7,5,30,69,303,38,7.800000000000001,2.1
2020,5,7,6,30,268,674,71,11.5,2.5
2020,5,7,7,30,489,846,85,14.8,2.8000000000000003
2020,5,7,8,30,694,932,96,17,2.8000000000000003
2020,5,7,9,30,862,979,102,18.5,2.7
2020,5,7,10,30,980,1000,110,19.700000000000003,2.8000000000000003
2020,5,7,11,30,1030,996,116,20.5,3.3000000000000003
2020,5,7,12,30,1026,995,115,20.900000000000002,4.1000000000000005
2020,5,7,13,30,963,986,111,20.6,5.1000000000000005
2020,5,7,14,30,842,967,101,19.5,6.1000000000000005
2020,5,7,15,30,674,933,87,17.900000000000002,6.5
2020,5,7,16,30,472,866,72,15.9,6.5
2020,5,7,17,30,257,729,55,13.4,5.800000000000001
2020,5,7,18,30,62,380,29,10.3,4.5
2020,5,7,19,30,0,0,0,7.4,3.5
2020,5,7,20,30,0,0,0,5.300000000000001,3.4000000000000004
2020,5,7,21,30,0,0,0,3.8000000000000003,3.8000000000000003
2020,5,7,22,30,0,0,0,2.6,4.1000000000000005
2020,5,7,23,30,0,0,0,1.5,4.1000000000000005
2020,5,8,0,30,0,0,0,0.6000000000000001,3.9000000000000004
2020,5,8,1,30,0,0,0,0.1,3.6
2020,5,8,2,30,0,0,0,-0.2,3.1
2020,5,8,3,30,0,0,0,-0.4,2.5
2020,5,8,4,30,0,0,0,-0.4,1.9000000000000001
2020,5,8,5,30,72,309,40,0.6000000000000001,1.5
2020,5,8,6,30,101,161,53,2.8000000000000003,1.2000000000000002
2020,5,8,7,30,141,0,141,5.800000000000001,1.4000000000000001
2020,5,8,8,30,211,0,211,9,2.1
2020,5,8,9,30,606,242,418,12,2.8000000000000003
2020,5,8,10,30,722,264,492,14.700000000000001,3.3000000000000003
2020,5,8,11,30,1023,1006,98,16.900000000000002,3.6
2020,5,8,12,30,1021,1007,97,18.400000000000002,3.7
2020,5,8,13,30,957,999,92,19.200000000000003,3.4000000000000004
2020,5,8,14,30,832,969,88,19.3,2.8000000000000003
2020,5,8,15,30,663,916,85,18.7,2.2
2020,5,8,16,30,452,719,118,17.400000000000002,1.7000000000000002
2020,5,8,17,30,220,367,118,15,1.7000000000000002
2020,5,8,18,30,39,3,39,12.100000000000001,1.8
2020,5,8,19,30,0,0,0,9.8,1.8
2020,5,8,20,30,0,0,0,8,1.6
2020,5,8,21,30,0,0,0,6.7,1.6
2020,5,8,22,30,0,0,0,6.1000000000000005,1.7000000000000002
2020,5,8,23,30,0,0,0,5.800000000000001,1.7000000000000002
2020,5,9,0,30,0,0,0,5.300000000000001,1.9000000000000001
2020,5,9,1,30,0,0,0,4.7,2.2
2020,5,9,2,30,0,0,0,4.1000000000000005,2.7
2020,5,9,3,30,0,0,0,3.1,2.9000000000000004
2020,5,9,4,30,0,0,0,2.9000000000000004,2.6
2020,5,9,5,30,79,408,35,4.7,3.6
2020,5,9,6,30,276,723,60,7.1000000000000005,5.1000000000000005
2020,5,9,7,30,480,807,91,9.1,5.300000000000001
2020,5,9,8,30,234,1,233,11.200000000000001,4.800000000000001
2020,5,9,9,30,597,273,384,13.200000000000001,4.3
2020,5,9,10,30,847,621,304,15,4
2020,5,9,11,30,936,708,284,16.3,4
2020,5,9,12,30,969,858,180,17.1,4.2
2020,5,9,13,30,917,859,172,17.3,4.5
2020,5,9,14,30,792,822,159,16.8,4.800000000000001
2020,5,9,15,30,502,255,341,15.5,5
2020,5,9,16,30,237,85,197,13.600000000000001,4.9
2020,5,9,17,30,149,54,134,11.100000000000001,4.3
2020,5,9,18,30,35,0,35,7.9,3.2
2020,5,9,19,30,0,0,0,5.5,2.1
2020,5,9,20,30,0,0,0,4.1000000000000005,1.3
2020,5,9,21,30,0,0,0,2.9000000000000004,0.9
2020,5,9,22,30,0,0,0,2,0.8
2020,5,9,23,30,0,0,0,1.5,0.9
2020,5,10,0,30,0,0,0,1.2000000000000002,1.3
2020,5,10,1,30,0,0,0,1.1,1.7000000000000002
2020,5,10,2,30,0,0,0,1,1.9000000000000001
2020,5,10,3,30,0,0,0,0.5,2
2020,5,10,4,30,0,0,0,0.8,2.1
2020,5,10,5,30,80,381,38,3.1,2.5
2020,5,10,6,30,276,703,64,7.2,2.5
2020,5,10,7,30,491,847,80,11,2.7
2020,5,10,8,30,690,924,90,13.4,3.3000000000000003
2020,5,10,9,30,852,964,98,15.200000000000001,3.6
2020,5,10,10,30,966,988,101,16.6,3.6
2020,5,10,11,30,1020,996,101,17.7,3.6
2020,5,10,12,30,992,929,137,18.400000000000002,3.5
2020,5,10,13,30,949,976,101,18.7,3.5
2020,5,10,14,30,828,950,95,18.6,3.7
2020,5,10,15,30,659,898,89,17.8,3.9000000000000004
2020,5,10,16,30,445,607,160,16.3,3.9000000000000004
2020,5,10,17,30,235,482,98,13.8,3.3000000000000003
2020,5,10,18,30,53,51,48,11,2.4000000000000004
2020,5,10,19,30,0,0,0,8.6,1.7000000000000002
2020,5,10,20,30,0,0,0,7.1000000000000005,1.2000000000000002
2020,5,10,21,30,0,0,0,6.2,0.9
2020,5,10,22,30,0,0,0,5.300000000000001,0.7000000000000001
2020,5,10,23,30,0,0,0,4.4,0.7000000000000001
2020,5,11,0,30,0,0,0,4.2,0.8
2020,5,11,1,30,0,0,0,4.4,0.9
2020,5,11,2,30,0,0,0,4.4,0.8
2020,5,11,3,30,0,0,0,4.1000000000000005,0.9
2020,5,11,4,30,0,0,0,3.9000000000000004,1
2020,5,11,5,30,26,1,26,4.1000000000000005,1
2020,5,11,6,30,75,4,74,4.2,0.8
2020,5,11,7,30,23,0,23,4.4,0.8
2020,5,11,8,30,63,0,63,5.7,1.2000000000000002
2020,5,11,9,30,108,0,108,8.200000000000001,1.3
2020,5,11,10,30,155,0,155,10.700000000000001,1.7000000000000002
2020,5,11,11,30,550,88,469,12.600000000000001,2.2
2020,5,11,12,30,413,25,390,13.9,2
2020,5,11,13,30,289,5,285,14.700000000000001,1.9000000000000001
2020,5,11,14,30,730,699,189,15,1.9000000000000001
2020,5,11,15,30,640,770,149,14.700000000000001,2
2020,5,11,16,30,339,290,202,13.700000000000001,2.1
2020,5,11,17,30,158,107,127,11.8,2.2
2020,5,11,18,30,28,1,28,9.200000000000001,1.8
2020,5,11,19,30,0,0,0,7.2,1.3
2020,5,11,20,30,0,0,0,6.4,1.2000000000000002
2020,5,11,21,30,0,0,0,6.2,1.2000000000000002
2020,5,11,22,30,0,0,0,6.2,1.1
2020,5,11,23,30,0,0,0,5.9,1.1
2020,5,12,0,30,0,0,0,5.7,1.1
2020,5,12,1,30,0,0,0,5.6000000000000005,1.2000000000000002
2020,5,12,2,30,0,0,0,5.5,1.3
2020,5,12,3,30,0,0,0,5.5,1.6
2020,5,12,4,30,0,0,0,5.9,1.9000000000000001
2020,5,12,5,30,41,43,36,7.2,2.3000000000000003
2020,5,12,6,30,171,299,79,9.9,2.4000000000000004
2020,5,12,7,30,197,89,153,13.700000000000001,1.9000000000000001
2020,5,12,8,30,390,132,304,17.2,1.4000000000000001
2020,5,12,9,30,819,859,144,19.700000000000003,1.2000000000000002
2020,5,12,10,30,938,908,140,21.6,1.3
2020,5,12,11,30,922,686,286,23.1,1.6
2020,5,12,12,30,944,731,268,24,1.8
2020,5,12,13,30,671,299,410,24.400000000000002,1.9000000000000001
2020,5,12,14,30,454,103,374,24.1,2.2
2020,5,12,15,30,393,121,316,23.200000000000003,2.2
2020,5,12,16,30,347,299,206,21.900000000000002,2
2020,5,12,17,30,225,378,116,19.1,1.3
2020,5,12,18,30,57,35,53,15.200000000000001,0.6000000000000001
2020,5,12,19,30,0,0,0,12.4,0.6000000000000001
2020,5,12,20,30,0,0,0,11,1
2020,5,12,21,30,0,0,0,10.5,1.6
2020,5,12,22,30,0,0,0,10.5,2.2
2020,5,12,23,30,0,0,0,10.200000000000001,2.7
2020,5,13,0,30,0,0,0,9.8,2.9000000000000004
2020,5,13,1,30,0,0,0,9.3,2.9000000000000004
2020,5,13,2,30,0,0,0,8.9,2.9000000000000004
2020,5,13,3,30,0,0,0,8.5,2.8000000000000003
2020,5,13,4,30,0,0,0,8.9,3
2020,5,13,5,30,49,8,48,11.100000000000001,3.5
2020,5,13,6,30,236,296,145,14.700000000000001,3.9000000000000004
2020,5,13,7,30,282,89,238,17.7,3.8000000000000003
2020,5,13,8,30,450,178,333,19.700000000000003,3.4000000000000004
2020,5,13,9,30,814,854,141,21.1,2.7
2020,5,13,10,30,951,956,109,22.3,2.1
2020,5,13,11,30,1007,970,107,23.200000000000003,1.8
2020,5,13,12,30,897,689,259,23.700000000000003,1.7000000000000002
2020,5,13,13,30,783,511,336,23.700000000000003,1.7000000000000002
2020,5,13,14,30,392,55,349,23.200000000000003,1.8
2020,5,13,15,30,194,5,191,22.400000000000002,1.8
2020,5,13,16,30,324,306,179,21.1,1.7000000000000002
2020,5,13,17,30,198,144,156,19,1.5
2020,5,13,18,30,53,16,51,16.2,1.6
2020,5,13,19,30,0,0,0,13.8,1.8
2020,5,13,20,30,0,0,0,12.100000000000001,1.7000000000000002
2020,5,13,21,30,0,0,0,10.700000000000001,1.2000000000000002
2020,5,13,22,30,0,0,0,9.700000000000001,0.7000000000000001
2020,5,13,23,30,0,0,0,8.9,0.6000000000000001
2020,5,14,0,30,0,0,0,8.200000000000001,0.5
2020,5,14,1,30,0,0,0,7.4,0.5
2020,5,14,2,30,0,0,0,6.9,0.4
2020,5,14,3,30,0,0,0,6.7,0.5
2020,5,14,4,30,0,0,0,7.1000000000000005,0.6000000000000001
2020,5,14,5,30,48,2,48,9.4,1.2000000000000002
2020,5,14,6,30,223,388,102,13,2.2
2020,5,14,7,30,485,822,79,15.8,2.9000000000000004
2020,5,14,8,30,633,701,172,17.900000000000002,3.1
2020,5,14,9,30,350,38,320,19.6,3
2020,5,14,10,30,882,772,201,20.8,2.9000000000000004
2020,5,14,11,30,742,349,418,21.400000000000002,2.6
2020,5,14,12,30,743,333,434,21.5,2.1
2020,5,14,13,30,832,611,297,21.1,1.6
2020,5,14,14,30,804,861,133,20.5,1.4000000000000001
2020,5,14,15,30,624,681,186,19.5,1.8
2020,5,14,16,30,317,140,250,18.2,2.5
2020,5,14,17,30,194,118,159,16.2,2.8000000000000003
2020,5,14,18,30,31,0,31,13.5,2.6
2020,5,14,19,30,0,0,0,11.4,1.9000000000000001
2020,5,14,20,30,0,0,0,10.200000000000001,1.1
2020,5,14,21,30,0,0,0,9.4,0.9
2020,5,14,22,30,0,0,0,8.5,0.9
2020,5,14,23,30,0,0,0,7.7,0.9
2020,5,15,0,30,0,0,0,7.1000000000000005,1.1
2020,5,15,1,30,0,0,0,6.7,1.2000000000000002
2020,5,15,2,30,0,0,0,6.300000000000001,1.1
2020,5,15,3,30,0,0,0,6,1
2020,5,15,4,30,0,0,0,6.4,0.9
2020,5,15,5,30,87,383,39,8.6,1.3
2020,5,15,6,30,176,238,101,11.700000000000001,1.6
2020,5,15,7,30,279,52,253,14.600000000000001,1.3
2020,5,15,8,30,410,88,352,17.1,1.3
2020,5,15,9,30,453,93,379,19,1.9000000000000001
2020,5,15,10,30,365,21,346,20.3,2.4000000000000004
2020,5,15,11,30,475,120,363,20.900000000000002,2.6
2020,5,15,12,30,579,150,440,20.8,2.5
2020,5,15,13,30,390,35,359,20,2
2020,5,15,14,30,641,421,312,18.6,1.5
2020,5,15,15,30,359,125,278,16.900000000000002,1.3
2020,5,15,16,30,409,369,232,15.100000000000001,1.6
2020,5,15,17,30,223,427,97,13.5,2
2020,5,15,18,30,26,0,26,12.100000000000001,2
2020,5,15,19,30,0,0,0,11,1.7000000000000002
2020,5,15,20,30,0,0,0,10.4,1.4000000000000001
2020,5,15,21,30,0,0,0,9.9,1.3
2020,5,15,22,30,0,0,0,9.5,1.1
2020,5,15,23,30,0,0,0,9,0.8
2020,5,16,0,30,0,0,0,8.3,0.7000000000000001
